playoffs,game,team_x,gamelength,result,kills,deaths,assists,doublekills,triplekills,quadrakills,pentakills,firstblood,team kpm,ckpm,firstdragon,dragons,elementaldrakes,infernals,mountains,clouds,oceans,elders,firstherald,heralds,firstbaron,barons,firsttower,towers,firstmidtower,firsttothreetowers,inhibitors,damagetochampions,dpm,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,goldspent,gspd,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,golddiffat10,xpdiffat10,csdiffat10,golddiffat15,xpdiffat15,csdiffat15,team_y
1,4,DAMWON Gaming,-54.06188375713532,1,-0.3318629994810589,-2.638038401660612,-1.206149455111575,0.12169174883238187,0.0813440581214323,0.029579657498702647,0.00985988583290088,0.01089776855215363,0.009491813700051588,-0.06784881940840626,0.07472755578619616,0.3017644006227296,0.44680851063829774,0.1298975090814738,0.051667099117799764,0.09032823040996374,0.052964452516865546,-0.023092890503373126,0.14218993253762324,0.14206019719771668,0.04942916450441104,0.051894135962636145,0.050077841203943985,0.8391281785158275,0.161909704203425,0.09561494551115723,0.06733264141152051,-4122.953943954337,-51.51650306175543,-104.23498601453002,-251.92480307472806,-2.152698495070055,0.01797815256876234,6.298910223144787,0.22740621432278063,1.2113388687078341,5.6261027503892365,0.36893401660612657,877.0854955890027,1428.4988323819416,81.72100425531926,552.3377010897821,0.04834567986286974,5.1334976647638655,0.3092890503372985,0.3506746237675138,98.35897768552154,18.128437986507528,4.324078879086663,519.1008043591074,218.6412817851583,7.3825895173845355,Suning
1,3,Suning,54.06188375713532,0,0.3318629994810589,2.638038401660612,1.206149455111575,-0.12169174883238187,-0.0813440581214323,-0.029579657498702647,-0.00985988583290088,-0.01089776855215363,-0.009491813700051588,0.06784881940840626,-0.07472755578619616,-0.3017644006227296,-0.44680851063829774,-0.1298975090814738,-0.051667099117799764,-0.09032823040996374,-0.052964452516865546,0.023092890503373126,-0.14218993253762324,-0.14206019719771668,-0.04942916450441104,-0.051894135962636145,-0.050077841203943985,-0.8391281785158275,-0.161909704203425,-0.09561494551115723,-0.06733264141152051,4122.953943954337,51.51650306175543,104.23498601453002,251.92480307472806,2.152698495070055,-0.01797815256876234,-6.298910223144787,-0.22740621432278063,-1.2113388687078341,-5.6261027503892365,-0.36893401660612657,-877.0854955890027,-1428.4988323819416,-81.72100425531926,-552.3377010897821,-0.04834567986286974,-5.1334976647638655,-0.3092890503372985,-0.3506746237675138,-98.35897768552154,-18.128437986507528,-4.324078879086663,-519.1008043591074,-218.6412817851583,-7.3825895173845355,DAMWON Gaming
1,2,DAMWON Gaming,-54.06188375713532,0,-0.3318629994810589,-2.638038401660612,-1.206149455111575,0.12169174883238187,0.0813440581214323,0.029579657498702647,0.00985988583290088,0.01089776855215363,0.009491813700051588,-0.06784881940840626,0.07472755578619616,0.3017644006227296,0.44680851063829774,0.1298975090814738,0.051667099117799764,0.09032823040996374,0.052964452516865546,-0.023092890503373126,0.14218993253762324,0.14206019719771668,0.04942916450441104,0.051894135962636145,0.050077841203943985,0.8391281785158275,0.161909704203425,0.09561494551115723,0.06733264141152051,-4122.953943954337,-51.51650306175543,-104.23498601453002,-251.92480307472806,-2.152698495070055,0.01797815256876234,6.298910223144787,0.22740621432278063,1.2113388687078341,5.6261027503892365,0.36893401660612657,877.0854955890027,1428.4988323819416,81.72100425531926,552.3377010897821,0.04834567986286974,5.1334976647638655,0.3092890503372985,0.3506746237675138,98.35897768552154,18.128437986507528,4.324078879086663,519.1008043591074,218.6412817851583,7.3825895173845355,Suning
1,1,DAMWON Gaming,-54.06188375713532,1,-0.3318629994810589,-2.638038401660612,-1.206149455111575,0.12169174883238187,0.0813440581214323,0.029579657498702647,0.00985988583290088,0.01089776855215363,0.009491813700051588,-0.06784881940840626,0.07472755578619616,0.3017644006227296,0.44680851063829774,0.1298975090814738,0.051667099117799764,0.09032823040996374,0.052964452516865546,-0.023092890503373126,0.14218993253762324,0.14206019719771668,0.04942916450441104,0.051894135962636145,0.050077841203943985,0.8391281785158275,0.161909704203425,0.09561494551115723,0.06733264141152051,-4122.953943954337,-51.51650306175543,-104.23498601453002,-251.92480307472806,-2.152698495070055,0.01797815256876234,6.298910223144787,0.22740621432278063,1.2113388687078341,5.6261027503892365,0.36893401660612657,877.0854955890027,1428.4988323819416,81.72100425531926,552.3377010897821,0.04834567986286974,5.1334976647638655,0.3092890503372985,0.3506746237675138,98.35897768552154,18.128437986507528,4.324078879086663,519.1008043591074,218.6412817851583,7.3825895173845355,Suning
1,4,Suning,93.89864498644965,1,-1.10040650406504,1.9590785907859072,-1.4490514905149077,-0.1754742547425474,-0.0899728997289973,-0.015040650406504066,0.0005420054200542005,-0.07425474254742548,-0.057695596205961985,-0.005897303523036412,-0.14092140921409219,-0.23048780487804876,-0.2666666666666666,-0.03766937669376702,-0.1331978319783198,-0.10826558265582653,0.02886178861788624,0.025338753387533886,-0.12493224932249325,-0.13224932249322496,-0.05663956639566392,-0.10650406504065035,-0.058943089430894324,-0.978726287262873,-0.1238482384823848,-0.03509485094850939,-0.11355013550135484,2391.5475609756104,-22.227437127371786,155.4982265582662,271.6270099186995,21.410027100270995,0.4794989159891583,2.1140921409214073,0.0032732655826552826,4.513956639566395,21.639972899728974,0.29731964769647945,1086.0163956639517,128.278590785907,-56.55822777777894,1053.3796747967426,-0.05152237302303526,5.734823848238506,7.327235772357739,0.5224932249322514,-158.520325203252,-47.53387533875338,-5.794173441734418,-735.4979674796748,-346.9317073170732,-8.52750677506775,Top Esports
1,3,Top Esports,-93.89864498644965,0,1.10040650406504,-1.9590785907859072,1.4490514905149077,0.1754742547425474,0.0899728997289973,0.015040650406504066,-0.0005420054200542005,0.07425474254742548,0.057695596205961985,0.005897303523036412,0.14092140921409219,0.23048780487804876,0.2666666666666666,0.03766937669376702,0.1331978319783198,0.10826558265582653,-0.02886178861788624,-0.025338753387533886,0.12493224932249325,0.13224932249322496,0.05663956639566392,0.10650406504065035,0.058943089430894324,0.978726287262873,0.1238482384823848,0.03509485094850939,0.11355013550135484,-2391.5475609756104,22.227437127371786,-155.4982265582662,-271.6270099186995,-21.410027100270995,-0.4794989159891583,-2.1140921409214073,-0.0032732655826552826,-4.513956639566395,-21.639972899728974,-0.29731964769647945,-1086.0163956639517,-128.278590785907,56.55822777777894,-1053.3796747967426,0.05152237302303526,-5.734823848238506,-7.327235772357739,-0.5224932249322514,158.520325203252,47.53387533875338,5.794173441734418,735.4979674796748,346.9317073170732,8.52750677506775,Suning
1,2,Suning,93.89864498644965,0,-1.10040650406504,1.9590785907859072,-1.4490514905149077,-0.1754742547425474,-0.0899728997289973,-0.015040650406504066,0.0005420054200542005,-0.07425474254742548,-0.057695596205961985,-0.005897303523036412,-0.14092140921409219,-0.23048780487804876,-0.2666666666666666,-0.03766937669376702,-0.1331978319783198,-0.10826558265582653,0.02886178861788624,0.025338753387533886,-0.12493224932249325,-0.13224932249322496,-0.05663956639566392,-0.10650406504065035,-0.058943089430894324,-0.978726287262873,-0.1238482384823848,-0.03509485094850939,-0.11355013550135484,2391.5475609756104,-22.227437127371786,155.4982265582662,271.6270099186995,21.410027100270995,0.4794989159891583,2.1140921409214073,0.0032732655826552826,4.513956639566395,21.639972899728974,0.29731964769647945,1086.0163956639517,128.278590785907,-56.55822777777894,1053.3796747967426,-0.05152237302303526,5.734823848238506,7.327235772357739,0.5224932249322514,-158.520325203252,-47.53387533875338,-5.794173441734418,-735.4979674796748,-346.9317073170732,-8.52750677506775,Top Esports
1,1,Top Esports,-93.89864498644965,0,1.10040650406504,-1.9590785907859072,1.4490514905149077,0.1754742547425474,0.0899728997289973,0.015040650406504066,-0.0005420054200542005,0.07425474254742548,0.057695596205961985,0.005897303523036412,0.14092140921409219,0.23048780487804876,0.2666666666666666,0.03766937669376702,0.1331978319783198,0.10826558265582653,-0.02886178861788624,-0.025338753387533886,0.12493224932249325,0.13224932249322496,0.05663956639566392,0.10650406504065035,0.058943089430894324,0.978726287262873,0.1238482384823848,0.03509485094850939,0.11355013550135484,-2391.5475609756104,22.227437127371786,-155.4982265582662,-271.6270099186995,-21.410027100270995,-0.4794989159891583,-2.1140921409214073,-0.0032732655826552826,-4.513956639566395,-21.639972899728974,-0.29731964769647945,-1086.0163956639517,-128.278590785907,56.55822777777894,-1053.3796747967426,0.05152237302303526,-5.734823848238506,-7.327235772357739,-0.5224932249322514,158.520325203252,47.53387533875338,5.794173441734418,735.4979674796748,346.9317073170732,8.52750677506775,Suning
1,4,DAMWON Gaming,66.13120567375881,1,-4.898936170212766,-2.4984042553191497,-7.666312056737588,-0.33989361702127674,0.09414893617021278,0.014539007092198582,0.007624113475177304,-0.14113475177304963,-0.18411406028368804,-0.26579640070922017,-0.060638297872340485,0.3129432624113475,0.2884751773049645,0.06028368794326233,0.09485815602836883,0.07234042553191489,0.06099290780141842,0.024468085106382972,0.028368794326241065,0.0292553191489362,0.037234042553191515,0.12039007092198584,0.041134751773049705,-0.7590425531914899,-0.06471631205673767,-0.03670212765957448,-0.24343971631205674,-5464.764716312064,-251.48692657801462,-193.10140723404038,-201.30603732269628,10.810106382978717,0.23020762411347784,13.649113475177309,0.38352586879432504,5.82251773049645,18.23829787234044,0.3362908865248251,1296.0324468085091,621.4996453900749,-27.288273244680795,1595.4423758865305,-0.006824278354609928,12.012765957446817,8.186524822695034,-1.5796099290780141,-220.04468085106384,-82.01099290780141,-2.7728723404255318,-559.5971631205673,-434.74042553191487,-3.4560283687943265,G2 Esports
1,3,G2 Esports,-66.13120567375881,0,4.898936170212766,2.4984042553191497,7.666312056737588,0.33989361702127674,-0.09414893617021278,-0.014539007092198582,-0.007624113475177304,0.14113475177304963,0.18411406028368804,0.26579640070922017,0.060638297872340485,-0.3129432624113475,-0.2884751773049645,-0.06028368794326233,-0.09485815602836883,-0.07234042553191489,-0.06099290780141842,-0.024468085106382972,-0.028368794326241065,-0.0292553191489362,-0.037234042553191515,-0.12039007092198584,-0.041134751773049705,0.7590425531914899,0.06471631205673767,0.03670212765957448,0.24343971631205674,5464.764716312064,251.48692657801462,193.10140723404038,201.30603732269628,-10.810106382978717,-0.23020762411347784,-13.649113475177309,-0.38352586879432504,-5.82251773049645,-18.23829787234044,-0.3362908865248251,-1296.0324468085091,-621.4996453900749,27.288273244680795,-1595.4423758865305,0.006824278354609928,-12.012765957446817,-8.186524822695034,1.5796099290780141,220.04468085106384,82.01099290780141,2.7728723404255318,559.5971631205673,434.74042553191487,3.4560283687943265,DAMWON Gaming
1,2,DAMWON Gaming,66.13120567375881,0,-4.898936170212766,-2.4984042553191497,-7.666312056737588,-0.33989361702127674,0.09414893617021278,0.014539007092198582,0.007624113475177304,-0.14113475177304963,-0.18411406028368804,-0.26579640070922017,-0.060638297872340485,0.3129432624113475,0.2884751773049645,0.06028368794326233,0.09485815602836883,0.07234042553191489,0.06099290780141842,0.024468085106382972,0.028368794326241065,0.0292553191489362,0.037234042553191515,0.12039007092198584,0.041134751773049705,-0.7590425531914899,-0.06471631205673767,-0.03670212765957448,-0.24343971631205674,-5464.764716312064,-251.48692657801462,-193.10140723404038,-201.30603732269628,10.810106382978717,0.23020762411347784,13.649113475177309,0.38352586879432504,5.82251773049645,18.23829787234044,0.3362908865248251,1296.0324468085091,621.4996453900749,-27.288273244680795,1595.4423758865305,-0.006824278354609928,12.012765957446817,8.186524822695034,-1.5796099290780141,-220.04468085106384,-82.01099290780141,-2.7728723404255318,-559.5971631205673,-434.74042553191487,-3.4560283687943265,G2 Esports
1,1,G2 Esports,-66.13120567375881,0,4.898936170212766,2.4984042553191497,7.666312056737588,0.33989361702127674,-0.09414893617021278,-0.014539007092198582,-0.007624113475177304,0.14113475177304963,0.18411406028368804,0.26579640070922017,0.060638297872340485,-0.3129432624113475,-0.2884751773049645,-0.06028368794326233,-0.09485815602836883,-0.07234042553191489,-0.06099290780141842,-0.024468085106382972,-0.028368794326241065,-0.0292553191489362,-0.037234042553191515,-0.12039007092198584,-0.041134751773049705,0.7590425531914899,0.06471631205673767,0.03670212765957448,0.24343971631205674,5464.764716312064,251.48692657801462,193.10140723404038,201.30603732269628,-10.810106382978717,-0.23020762411347784,-13.649113475177309,-0.38352586879432504,-5.82251773049645,-18.23829787234044,-0.3362908865248251,-1296.0324468085091,-621.4996453900749,27.288273244680795,-1595.4423758865305,0.006824278354609928,-12.012765957446817,-8.186524822695034,1.5796099290780141,220.04468085106384,82.01099290780141,2.7728723404255318,559.5971631205673,434.74042553191487,3.4560283687943265,DAMWON Gaming
1,3,G2 Esports,-119.93852459016375,1,6.198087431693988,3.9484972677595636,10.978688524590162,0.4878415300546448,-0.09193989071038253,-0.03224043715846995,-0.008060109289617487,-0.04535519125683063,0.23918482240437156,0.37225588797814235,0.06912568306010936,-0.23975409836065564,-0.22418032786885256,-0.05601092896174864,-0.049863387978142104,-0.12759562841530048,0.00928961748633883,-0.01557377049180328,0.12431693989071041,0.12636612021857918,-0.024590163934426257,-0.0528688524590164,0.05245901639344264,1.4799180327868857,0.1837431693989071,0.13401639344262295,0.3591530054644809,9515.809972677605,426.7331464071044,400.8063221857915,163.76516823770453,-18.21680327868853,-0.34642281420764887,-17.071448087431698,-0.4411955874316942,-8.883469945355188,-30.688797814207618,-0.49841786885245654,-912.5176229508143,310.85601092896104,90.97052107923469,-1310.0280054644827,0.03777726818169398,-0.11010928961749755,-6.017213114754114,7.102049180327867,159.06229508196722,128.0814207650273,10.985928961748634,624.2013661202186,443.88224043715843,15.49672131147541,Gen.G
1,2,Gen.G,119.93852459016375,0,-6.198087431693988,-3.9484972677595636,-10.978688524590162,-0.4878415300546448,0.09193989071038253,0.03224043715846995,0.008060109289617487,0.04535519125683063,-0.23918482240437156,-0.37225588797814235,-0.06912568306010936,0.23975409836065564,0.22418032786885256,0.05601092896174864,0.049863387978142104,0.12759562841530048,-0.00928961748633883,0.01557377049180328,-0.12431693989071041,-0.12636612021857918,0.024590163934426257,0.0528688524590164,-0.05245901639344264,-1.4799180327868857,-0.1837431693989071,-0.13401639344262295,-0.3591530054644809,-9515.809972677605,-426.7331464071044,-400.8063221857915,-163.76516823770453,18.21680327868853,0.34642281420764887,17.071448087431698,0.4411955874316942,8.883469945355188,30.688797814207618,0.49841786885245654,912.5176229508143,-310.85601092896104,-90.97052107923469,1310.0280054644827,-0.03777726818169398,0.11010928961749755,6.017213114754114,-7.102049180327867,-159.06229508196722,-128.0814207650273,-10.985928961748634,-624.2013661202186,-443.88224043715843,-15.49672131147541,G2 Esports
1,1,Gen.G,119.93852459016375,0,-6.198087431693988,-3.9484972677595636,-10.978688524590162,-0.4878415300546448,0.09193989071038253,0.03224043715846995,0.008060109289617487,0.04535519125683063,-0.23918482240437156,-0.37225588797814235,-0.06912568306010936,0.23975409836065564,0.22418032786885256,0.05601092896174864,0.049863387978142104,0.12759562841530048,-0.00928961748633883,0.01557377049180328,-0.12431693989071041,-0.12636612021857918,0.024590163934426257,0.0528688524590164,-0.05245901639344264,-1.4799180327868857,-0.1837431693989071,-0.13401639344262295,-0.3591530054644809,-9515.809972677605,-426.7331464071044,-400.8063221857915,-163.76516823770453,18.21680327868853,0.34642281420764887,17.071448087431698,0.4411955874316942,8.883469945355188,30.688797814207618,0.49841786885245654,912.5176229508143,-310.85601092896104,-90.97052107923469,1310.0280054644827,-0.03777726818169398,0.11010928961749755,6.017213114754114,-7.102049180327867,-159.06229508196722,-128.0814207650273,-10.985928961748634,-624.2013661202186,-443.88224043715843,-15.49672131147541,G2 Esports
1,5,Fnatic,27.476923076922958,0,0.2551282051282051,2.1363247863247867,-1.45811965811966,-0.24572649572649574,-0.02008547008547007,0.03504273504273505,0.020085470085470084,0.07521367521367522,-0.001936111111110972,0.06410478632478622,-0.017094017094017144,0.07991452991452963,0.19487179487179507,0.10673076923076918,-0.12190170940170941,-0.03344017094017093,0.1379273504273505,-0.0038461538461538325,-0.17564102564102563,-0.27051282051282055,-0.005982905982905962,0.045726495726495786,-0.06196581196581197,-0.05299145299145369,-0.04999999999999993,-0.013675213675213627,0.16495726495726504,-765.1482905982921,-54.9634064102579,126.57701837606828,137.29078209401723,-0.9901709401709411,-0.08361923076923139,-3.924786324786325,-0.13787752136752185,-0.7739316239316238,-3.5452991452991682,-0.22784209401709177,1890.383760683755,1610.103846153841,25.35241047008435,1928.5346153846112,-0.013404507564102594,4.708974358974359,3.782051282051299,2.103846153846156,-60.77136752136751,30.074786324786345,-12.509829059829059,-323.76709401709405,61.18034188034187,-10.108547008547008,Top Esports
1,4,Fnatic,27.476923076922958,0,0.2551282051282051,2.1363247863247867,-1.45811965811966,-0.24572649572649574,-0.02008547008547007,0.03504273504273505,0.020085470085470084,0.07521367521367522,-0.001936111111110972,0.06410478632478622,-0.017094017094017144,0.07991452991452963,0.19487179487179507,0.10673076923076918,-0.12190170940170941,-0.03344017094017093,0.1379273504273505,-0.0038461538461538325,-0.17564102564102563,-0.27051282051282055,-0.005982905982905962,0.045726495726495786,-0.06196581196581197,-0.05299145299145369,-0.04999999999999993,-0.013675213675213627,0.16495726495726504,-765.1482905982921,-54.9634064102579,126.57701837606828,137.29078209401723,-0.9901709401709411,-0.08361923076923139,-3.924786324786325,-0.13787752136752185,-0.7739316239316238,-3.5452991452991682,-0.22784209401709177,1890.383760683755,1610.103846153841,25.35241047008435,1928.5346153846112,-0.013404507564102594,4.708974358974359,3.782051282051299,2.103846153846156,-60.77136752136751,30.074786324786345,-12.509829059829059,-323.76709401709405,61.18034188034187,-10.108547008547008,Top Esports
1,3,Top Esports,-27.476923076922958,1,-0.2551282051282051,-2.1363247863247867,1.45811965811966,0.24572649572649574,0.02008547008547007,-0.03504273504273505,-0.020085470085470084,-0.07521367521367522,0.001936111111110972,-0.06410478632478622,0.017094017094017144,-0.07991452991452963,-0.19487179487179507,-0.10673076923076918,0.12190170940170941,0.03344017094017093,-0.1379273504273505,0.0038461538461538325,0.17564102564102563,0.27051282051282055,0.005982905982905962,-0.045726495726495786,0.06196581196581197,0.05299145299145369,0.04999999999999993,0.013675213675213627,-0.16495726495726504,765.1482905982921,54.9634064102579,-126.57701837606828,-137.29078209401723,0.9901709401709411,0.08361923076923139,3.924786324786325,0.13787752136752185,0.7739316239316238,3.5452991452991682,0.22784209401709177,-1890.383760683755,-1610.103846153841,-25.35241047008435,-1928.5346153846112,0.013404507564102594,-4.708974358974359,-3.782051282051299,-2.103846153846156,60.77136752136751,-30.074786324786345,12.509829059829059,323.76709401709405,-61.18034188034187,10.108547008547008,Fnatic
1,2,Top Esports,-27.476923076922958,0,-0.2551282051282051,-2.1363247863247867,1.45811965811966,0.24572649572649574,0.02008547008547007,-0.03504273504273505,-0.020085470085470084,-0.07521367521367522,0.001936111111110972,-0.06410478632478622,0.017094017094017144,-0.07991452991452963,-0.19487179487179507,-0.10673076923076918,0.12190170940170941,0.03344017094017093,-0.1379273504273505,0.0038461538461538325,0.17564102564102563,0.27051282051282055,0.005982905982905962,-0.045726495726495786,0.06196581196581197,0.05299145299145369,0.04999999999999993,0.013675213675213627,-0.16495726495726504,765.1482905982921,54.9634064102579,-126.57701837606828,-137.29078209401723,0.9901709401709411,0.08361923076923139,3.924786324786325,0.13787752136752185,0.7739316239316238,3.5452991452991682,0.22784209401709177,-1890.383760683755,-1610.103846153841,-25.35241047008435,-1928.5346153846112,0.013404507564102594,-4.708974358974359,-3.782051282051299,-2.103846153846156,60.77136752136751,-30.074786324786345,12.509829059829059,323.76709401709405,-61.18034188034187,10.108547008547008,Fnatic
1,1,Top Esports,-27.476923076922958,0,-0.2551282051282051,-2.1363247863247867,1.45811965811966,0.24572649572649574,0.02008547008547007,-0.03504273504273505,-0.020085470085470084,-0.07521367521367522,0.001936111111110972,-0.06410478632478622,0.017094017094017144,-0.07991452991452963,-0.19487179487179507,-0.10673076923076918,0.12190170940170941,0.03344017094017093,-0.1379273504273505,0.0038461538461538325,0.17564102564102563,0.27051282051282055,0.005982905982905962,-0.045726495726495786,0.06196581196581197,0.05299145299145369,0.04999999999999993,0.013675213675213627,-0.16495726495726504,765.1482905982921,54.9634064102579,-126.57701837606828,-137.29078209401723,0.9901709401709411,0.08361923076923139,3.924786324786325,0.13787752136752185,0.7739316239316238,3.5452991452991682,0.22784209401709177,-1890.383760683755,-1610.103846153841,-25.35241047008435,-1928.5346153846112,0.013404507564102594,-4.708974358974359,-3.782051282051299,-2.103846153846156,60.77136752136751,-30.074786324786345,12.509829059829059,323.76709401709405,-61.18034188034187,10.108547008547008,Fnatic
1,4,JD Gaming,-52.548982616898,0,0.5187306292952432,-1.0928109419215737,1.432354130171138,0.160894758118852,0.03843821587387147,0.020381350222342002,-0.0005726990971567179,0.0936531464762162,0.022849110631990466,0.0005038842474067717,-0.00026950545748549715,0.03463145128688838,0.09944751381215466,0.04291032205902179,0.12692864843013074,-0.10245418407222745,-0.012540425818622802,-0.020212909311413563,0.033250235817275375,-0.08263711090149573,0.07020617167497645,0.13532542783991375,0.017046220185958694,0.45852984772941685,0.048679423258320975,-0.0012464627408705908,0.018461123837757665,-3917.1251852850037,-67.082484388897,-152.47215568656793,-161.32356959641584,-15.17703139738579,-0.36104167228136363,-2.589475811885187,-0.03825686902034886,-5.186363023851236,-13.494239320846248,-0.21376281835331667,-309.26421641287743,226.69596415576962,32.05825234806639,-137.4267282037472,0.020952316896577287,2.0823339172618205,-0.9745654224498139,0.8774760813906468,15.421338094596418,5.931511925616498,-2.5631316534159816,137.67430265462875,145.0272874275704,-0.20539684678614734,Suning
1,3,JD Gaming,-52.548982616898,0,0.5187306292952432,-1.0928109419215737,1.432354130171138,0.160894758118852,0.03843821587387147,0.020381350222342002,-0.0005726990971567179,0.0936531464762162,0.022849110631990466,0.0005038842474067717,-0.00026950545748549715,0.03463145128688838,0.09944751381215466,0.04291032205902179,0.12692864843013074,-0.10245418407222745,-0.012540425818622802,-0.020212909311413563,0.033250235817275375,-0.08263711090149573,0.07020617167497645,0.13532542783991375,0.017046220185958694,0.45852984772941685,0.048679423258320975,-0.0012464627408705908,0.018461123837757665,-3917.1251852850037,-67.082484388897,-152.47215568656793,-161.32356959641584,-15.17703139738579,-0.36104167228136363,-2.589475811885187,-0.03825686902034886,-5.186363023851236,-13.494239320846248,-0.21376281835331667,-309.26421641287743,226.69596415576962,32.05825234806639,-137.4267282037472,0.020952316896577287,2.0823339172618205,-0.9745654224498139,0.8774760813906468,15.421338094596418,5.931511925616498,-2.5631316534159816,137.67430265462875,145.0272874275704,-0.20539684678614734,Suning
1,2,Suning,52.548982616898,1,-0.5187306292952432,1.0928109419215737,-1.432354130171138,-0.160894758118852,-0.03843821587387147,-0.020381350222342002,0.0005726990971567179,-0.0936531464762162,-0.022849110631990466,-0.0005038842474067717,0.00026950545748549715,-0.03463145128688838,-0.09944751381215466,-0.04291032205902179,-0.12692864843013074,0.10245418407222745,0.012540425818622802,0.020212909311413563,-0.033250235817275375,0.08263711090149573,-0.07020617167497645,-0.13532542783991375,-0.017046220185958694,-0.45852984772941685,-0.048679423258320975,0.0012464627408705908,-0.018461123837757665,3917.1251852850037,67.082484388897,152.47215568656793,161.32356959641584,15.17703139738579,0.36104167228136363,2.589475811885187,0.03825686902034886,5.186363023851236,13.494239320846248,0.21376281835331667,309.26421641287743,-226.69596415576962,-32.05825234806639,137.4267282037472,-0.020952316896577287,-2.0823339172618205,0.9745654224498139,-0.8774760813906468,-15.421338094596418,-5.931511925616498,2.5631316534159816,-137.67430265462875,-145.0272874275704,0.20539684678614734,JD Gaming
1,1,Suning,52.548982616898,0,-0.5187306292952432,1.0928109419215737,-1.432354130171138,-0.160894758118852,-0.03843821587387147,-0.020381350222342002,0.0005726990971567179,-0.0936531464762162,-0.022849110631990466,-0.0005038842474067717,0.00026950545748549715,-0.03463145128688838,-0.09944751381215466,-0.04291032205902179,-0.12692864843013074,0.10245418407222745,0.012540425818622802,0.020212909311413563,-0.033250235817275375,0.08263711090149573,-0.07020617167497645,-0.13532542783991375,-0.017046220185958694,-0.45852984772941685,-0.048679423258320975,0.0012464627408705908,-0.018461123837757665,3917.1251852850037,67.082484388897,152.47215568656793,161.32356959641584,15.17703139738579,0.36104167228136363,2.589475811885187,0.03825686902034886,5.186363023851236,13.494239320846248,0.21376281835331667,309.26421641287743,-226.69596415576962,-32.05825234806639,137.4267282037472,-0.020952316896577287,-2.0823339172618205,0.9745654224498139,-0.8774760813906468,-15.421338094596418,-5.931511925616498,2.5631316534159816,-137.67430265462875,-145.0272874275704,0.20539684678614734,JD Gaming
